onednn_verbose,info,oneDNN v2.7.0 (commit 650085b2f3643aad05c629425983491d63b5c289)
onednn_verbose,info,cpu,runtime:OpenMP,nthr:112
onednn_verbose,info,cpu,isa:Intel AVX-512 with float16, Intel DL Boost and bfloat16 support and Intel AMX with bfloat16 and 8-bit integer support
onednn_verbose,info,gpu,runtime:none
onednn_verbose,info,prim_template:timestamp,operation,engine,primitive,implementation,prop_kind,memory_descriptors,attributes,auxiliary,problem_desc,exec_time
onednn_verbose,1677482434637.573975,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,256x256x3x3,0.0510254
onednn_verbose,1677482434637.787109,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb64a:f0,attr-scratchpad:user ,,1024x256x1x1,0.0358887
onednn_verbose,1677482434637.961914,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb64a:f0,attr-scratchpad:user ,,256x1024x1x1,0.0361328
onednn_verbose,1677482434638.131104,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,256x256x3x3,0.0488281
onednn_verbose,1677482434638.334961,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb64a:f0,attr-scratchpad:user ,,1024x256x1x1,0.0361328
onednn_verbose,1677482434638.506104,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb64a:f0,attr-scratchpad:user ,,256x1024x1x1,0.0388184
onednn_verbose,1677482434638.687012,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,256x256x3x3,0.0510254
onednn_verbose,1677482434638.910889,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb64a:f0,attr-scratchpad:user ,,1024x256x1x1,0.0410156
onednn_verbose,1677482434639.090088,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb64a:f0,attr-scratchpad:user ,,256x1024x1x1,0.0388184
onednn_verbose,1677482434639.270020,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,256x256x3x3,0.0600586
onednn_verbose,1677482434639.506104,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb64a:f0,attr-scratchpad:user ,,1024x256x1x1,0.0378418
onednn_verbose,1677482434641.477051,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32:p:blocked:Acdb48a:f0,attr-scratchpad:user ,,512x1024x1x1,0.0629883
onednn_verbose,1677482434643.110107,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,512x512x3x3,0.133789
onednn_verbose,1677482434644.592041,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32:p:blocked:Acdb48a:f0,attr-scratchpad:user ,,2048x512x1x1,0.0949707
onednn_verbose,1677482434645.230957,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32:p:blocked:Acdb48a:f0,attr-scratchpad:user ,,2048x1024x1x1,0.172119
onednn_verbose,1677482434647.783936,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32:p:blocked:Acdb48a:f0,attr-scratchpad:user ,,512x2048x1x1,0.0900879
onednn_verbose,1677482434649.082031,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,512x512x3x3,0.124023
onednn_verbose,1677482434649.444092,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32:p:blocked:Acdb48a:f0,attr-scratchpad:user ,,2048x512x1x1,0.0817871
onednn_verbose,1677482434649.704102,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32:p:blocked:Acdb48a:f0,attr-scratchpad:user ,,512x2048x1x1,0.0869141
onednn_verbose,1677482434649.964111,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,512x512x3x3,0.106934
onednn_verbose,1677482434650.262939,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:acdb:f0 dst_f32:p:blocked:Acdb48a:f0,attr-scratchpad:user ,,2048x512x1x1,0.0861816
onednn_verbose,1677482434685.498047,exec,cpu,convolution,brgconv:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb64a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic3oc64_ih224oh112kh7sh2dh0ph3_iw224ow112kw7sw2dw0pw3,0.164062
onednn_verbose,1677482434687.843994,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb64a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic64oc64_ih56oh56kh1sh1dh0ph0_iw56ow56kw1sw1dw0pw0,0.0500488
onednn_verbose,1677482434689.821045,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,64x64x3x3,0.0378418
onednn_verbose,1677482434689.908936,exec,cpu,convolution,brgconv:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic64oc64_ih56oh56kh3sh1dh0ph1_iw56ow56kw3sw1dw0pw1,0.119141
onednn_verbose,1677482434692.437012,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic64oc256_ih56oh56kh1sh1dh0ph0_iw56ow56kw1sw1dw0pw0,0.0769043
onednn_verbose,1677482434692.641113,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic64oc256_ih56oh56kh1sh1dh0ph0_iw56ow56kw1sw1dw0pw0,0.0678711
onednn_verbose,1677482434693.975098,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb64a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic256oc64_ih56oh56kh1sh1dh0ph0_iw56ow56kw1sw1dw0pw0,0.0629883
onednn_verbose,1677482434694.181885,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,64x64x3x3,0.0300293
onednn_verbose,1677482434694.229004,exec,cpu,convolution,brgconv:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic64oc64_ih56oh56kh3sh1dh0ph1_iw56ow56kw3sw1dw0pw1,0.102051
onednn_verbose,1677482434694.467041,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic64oc256_ih56oh56kh1sh1dh0ph0_iw56ow56kw1sw1dw0pw0,0.0759277
onednn_verbose,1677482434694.732910,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb64a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic256oc64_ih56oh56kh1sh1dh0ph0_iw56ow56kw1sw1dw0pw0,0.0671387
onednn_verbose,1677482434694.922119,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,64x64x3x3,0.0458984
onednn_verbose,1677482434694.983887,exec,cpu,convolution,brgconv:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic64oc64_ih56oh56kh3sh1dh0ph1_iw56ow56kw3sw1dw0pw1,0.0891113
onednn_verbose,1677482434695.201904,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic64oc256_ih56oh56kh1sh1dh0ph0_iw56ow56kw1sw1dw0pw0,0.0800781
onednn_verbose,1677482434696.708008,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb64a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic256oc128_ih56oh56kh1sh1dh0ph0_iw56ow56kw1sw1dw0pw0,0.0949707
onednn_verbose,1677482434697.995117,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,128x128x3x3,0.0388184
onednn_verbose,1677482434698.070068,exec,cpu,convolution,brgconv:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic128oc128_ih56oh28kh3sh2dh0ph1_iw56ow28kw3sw2dw0pw1,0.0949707
onednn_verbose,1677482434699.485107,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic128oc512_ih28oh28kh1sh1dh0ph0_iw28ow28kw1sw1dw0pw0,0.0629883
onednn_verbose,1677482434700.256104,exec,cpu,reorder,simple:any,undef,src_f32:p:blocked:Acdb48a:f0 dst_f32::blocked:Acdb64a:f0,attr-scratchpad:user ,,512x256x1x1,0.898926
onednn_verbose,1677482434701.186035,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb64a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic256oc512_ih56oh28kh1sh2dh0ph0_iw56ow28kw1sw2dw0pw0,0.0949707
onednn_verbose,1677482434702.122070,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,128x512x1x1,0.182861
onednn_verbose,1677482434702.339111,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic512oc128_ih28oh28kh1sh1dh0ph0_iw28ow28kw1sw1dw0pw0,0.065918
onednn_verbose,1677482434703.416016,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,128x128x3x3,0.0339355
onednn_verbose,1677482434703.471924,exec,cpu,convolution,brgconv:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic128oc128_ih28oh28kh3sh1dh0ph1_iw28ow28kw3sw1dw0pw1,0.0871582
onednn_verbose,1677482434703.696045,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic128oc512_ih28oh28kh1sh1dh0ph0_iw28ow28kw1sw1dw0pw0,0.0759277
onednn_verbose,1677482434703.955078,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,128x512x1x1,0.153809
onednn_verbose,1677482434704.129883,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic512oc128_ih28oh28kh1sh1dh0ph0_iw28ow28kw1sw1dw0pw0,0.0620117
onednn_verbose,1677482434704.310059,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,128x128x3x3,0.0529785
onednn_verbose,1677482434704.376953,exec,cpu,convolution,brgconv:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic128oc128_ih28oh28kh3sh1dh0ph1_iw28ow28kw3sw1dw0pw1,0.0739746
onednn_verbose,1677482434704.554932,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic128oc512_ih28oh28kh1sh1dh0ph0_iw28ow28kw1sw1dw0pw0,0.0529785
onednn_verbose,1677482434704.778076,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,128x512x1x1,0.0510254
onednn_verbose,1677482434704.842041,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic512oc128_ih28oh28kh1sh1dh0ph0_iw28ow28kw1sw1dw0pw0,0.0610352
onednn_verbose,1677482434705.011963,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,128x128x3x3,0.0549316
onednn_verbose,1677482434705.079102,exec,cpu,convolution,brgconv:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic128oc128_ih28oh28kh3sh1dh0ph1_iw28ow28kw3sw1dw0pw1,0.0649414
onednn_verbose,1677482434705.250000,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic128oc512_ih28oh28kh1sh1dh0ph0_iw28ow28kw1sw1dw0pw0,0.0600586
onednn_verbose,1677482434706.172119,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb32a:f0 dst_f32::blocked:Acdb64a:f0,attr-scratchpad:user ,,256x512x1x1,0.0817871
onednn_verbose,1677482434706.283936,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb64a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic512oc256_ih28oh28kh1sh1dh0ph0_iw28ow28kw1sw1dw0pw0,0.0761719
onednn_verbose,1677482434707.145020,exec,cpu,convolution,brgconv:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic256oc256_ih28oh14kh3sh2dh0ph1_iw28ow14kw3sw2dw0pw1,0.100098
onednn_verbose,1677482434708.052979,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb64a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic256oc1024_ih14oh14kh1sh1dh0ph0_iw14ow14kw1sw1dw0pw0,0.0949707
onednn_verbose,1677482434708.577881,exec,cpu,reorder,simple:any,undef,src_f32:p:blocked:Acdb48a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,1024x512x1x1,0.985107
onednn_verbose,1677482434709.593018,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic512oc1024_ih28oh14kh1sh2dh0ph0_iw28ow14kw1sw2dw0pw0,0.0800781
onednn_verbose,1677482434710.299072,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,256x1024x1x1,0.0500488
onednn_verbose,1677482434710.377930,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic1024oc256_ih14oh14kh1sh1dh0ph0_iw14ow14kw1sw1dw0pw0,0.0690918
onednn_verbose,1677482434711.178955,exec,cpu,convolution,brgconv:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic256oc256_ih14oh14kh3sh1dh0ph1_iw14ow14kw3sw1dw0pw1,0.0930176
onednn_verbose,1677482434711.408936,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb64a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic256oc1024_ih14oh14kh1sh1dh0ph0_iw14ow14kw1sw1dw0pw0,0.0629883
onednn_verbose,1677482434711.675049,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,256x1024x1x1,0.10498
onednn_verbose,1677482434711.797119,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic1024oc256_ih14oh14kh1sh1dh0ph0_iw14ow14kw1sw1dw0pw0,0.065918
onednn_verbose,1677482434711.968994,exec,cpu,convolution,brgconv:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb32a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic256oc256_ih14oh14kh3sh1dh0ph1_iw14ow14kw3sw1dw0pw1,0.0839844
onednn_verbose,1677482434712.162109,exec,cpu,convolution,brgconv_1x1:avx512_core,forward_training,src_f32::blocked:acdb:f0 wei_f32::blocked:Acdb64a:f0 bia_f32::blocked:a:f0 dst_f32::blocked:acdb:f0,attr-scratchpad:user ,alg:convolution_direct,mb1_ic256oc1024_ih14oh14kh1sh1dh0ph0_iw14ow14kw1sw1dw0pw0,0.0578613
onednn_verbose,1677482434712.394043,exec,cpu,reorder,jit:uni,undef,src_f32::blocked:Acdb64a:f0 dst_f32::blocked:Acdb32a:f0,attr-scratchpad:user ,,256x1024x1x1,0.0678711
